userId,courseId,recommended,rating,timestamp
1178,68,1,3,2026-01-11
1178,62,1,3,2025-05-14
1178,52,1,3,2025-03-22
1178,13,1,3,2026-01-01
1178,44,1,4,2025-08-25
1178,47,1,5,2025-07-09
1179,1,1,3,2025-03-25
1179,89,1,5,2026-01-23
1179,46,1,5,2024-08-19
1179,90,1,4,2025-10-07
1179,60,1,3,2024-09-16
1179,120,1,3,2025-12-27
1180,66,1,5,2024-08-19
1180,29,1,5,2025-04-06
1180,118,1,5,2025-07-10
1181,17,1,4,2025-06-17
1181,27,1,5,2024-07-01
1182,18,1,3,2026-04-17
1182,85,1,5,2024-09-05
1182,22,1,5,2025-01-30
1182,84,1,4,2025-08-30
1182,2,1,5,2024-11-12
1182,57,1,5,2025-04-02
1182,21,1,3,2024-11-12
1183,72,1,4,2024-09-22
1183,96,1,4,2025-10-22
1183,84,1,5,2025-05-03
1183,60,1,5,2024-12-02
1183,50,1,5,2024-08-28
1183,119,1,3,2024-07-10
1183,39,1,4,2024-08-07
1184,67,1,3,2025-10-23
1184,60,1,5,2025-09-24
1185,115,1,3,2025-07-23
1185,57,1,3,2026-05-12
1185,52,1,3,2026-04-12
1185,80,1,3,2024-07-30
1185,1,1,4,2025-05-04
1185,41,1,5,2024-11-13
1185,68,1,5,2024-10-30
1186,22,1,4,2024-11-27
1186,116,1,5,2025-05-12
1186,90,1,4,2026-01-09
1186,9,1,4,2025-04-02
1186,70,1,4,2025-09-01
1187,58,1,5,2025-05-22
1187,11,1,5,2024-11-14
1187,24,1,4,2025-06-10
1188,41,1,5,2025-01-15
1188,40,1,5,2024-07-17
1189,109,1,5,2024-09-17
1189,79,1,3,2025-09-29
1189,64,1,4,2025-07-22
1189,65,1,4,2025-03-10
1190,1,1,3,2025-01-12
1190,2,1,4,2024-08-27
1190,34,1,3,2024-07-31
1190,6,1,5,2026-02-24
1190,119,1,3,2025-01-14
1190,26,1,4,2024-10-13
1190,36,1,3,2025-04-03
1190,10,1,5,2025-12-24
1191,101,1,5,2025-03-10
1191,106,1,3,2025-01-07
1191,99,1,4,2026-03-22
1191,119,1,3,2024-08-10
1192,13,1,4,2026-01-25
1192,83,1,5,2026-02-14
1192,55,1,5,2024-09-01
1192,77,1,4,2024-07-19
1192,14,1,4,2024-11-24
1193,11,1,5,2024-10-24
1193,118,1,3,2026-04-29
1194,47,1,5,2024-11-21
1194,44,1,5,2025-08-31
1194,72,1,4,2025-11-06
1194,87,1,5,2025-10-28
1195,74,1,3,2025-10-03
1195,72,1,5,2026-04-01
1196,40,1,3,2024-11-02
1196,5,1,3,2025-06-18
1196,19,1,3,2025-03-14
1196,49,1,5,2026-05-03
1196,18,1,3,2026-05-02
1197,56,1,3,2024-05-23
1197,114,1,3,2025-06-11
1197,41,1,5,2025-01-06
1197,18,1,4,2026-05-12
1197,92,1,4,2024-08-08
1197,31,1,3,2024-07-08
1197,16,1,3,2026-03-12
1197,19,1,5,2025-03-01
1198,7,1,5,2024-10-19
1198,83,1,4,2025-07-24
1198,105,1,3,2026-04-28
1198,1,1,3,2025-09-13
1198,60,1,5,2025-04-19
1198,11,1,3,2026-03-23
1199,39,1,3,2025-06-04
1199,55,1,5,2025-11-09
1199,1,1,3,2024-11-12
1199,87,1,4,2025-02-15
1199,119,1,5,2024-12-09
1199,103,1,3,2024-12-19
1200,16,1,3,2025-12-19
1200,103,1,3,2024-06-16
1200,49,1,5,2025-10-28
1200,38,1,3,2025-01-12
1200,43,1,3,2025-01-18
1200,64,1,5,2026-04-03
1200,118,1,3,2024-05-19
1201,105,1,5,2025-10-10
1201,98,1,3,2025-06-30
1201,56,1,4,2025-05-25
1201,53,1,3,2026-04-11
1201,100,1,4,2026-03-16
1201,83,1,4,2024-09-19
1202,76,1,3,2026-04-19
1202,33,1,5,2024-07-11
1202,9,1,5,2025-09-15
1202,22,1,5,2024-05-19
1202,42,1,5,2024-10-02
1202,47,1,5,2024-05-29
1202,29,1,3,2024-10-02
1202,48,1,3,2025-06-13
1203,45,1,5,2025-04-01
1203,48,1,4,2025-02-07
1203,31,1,3,2026-02-27
1203,81,1,5,2024-06-01
1203,105,1,3,2025-12-28
1203,22,1,3,2025-04-22
1204,30,1,4,2025-07-20
1204,97,1,4,2024-07-08
1204,5,1,5,2026-04-21
1205,79,1,3,2025-03-03
1205,48,1,5,2024-10-12
1205,36,1,3,2025-11-17
1205,92,1,5,2025-03-24
1205,28,1,5,2024-11-09
1206,87,1,3,2026-02-20
1206,10,1,5,2025-07-18
1206,29,1,5,2025-06-19
1206,96,1,5,2025-02-02
1206,113,1,4,2025-05-30
1207,34,1,4,2025-10-21
1207,18,1,3,2024-06-07
1207,23,1,3,2024-12-28
1207,48,1,5,2025-02-22
1207,83,1,5,2025-11-15
1207,1,1,5,2025-04-21
1208,21,1,4,2024-11-22
1208,79,1,5,2025-09-25
1209,62,1,5,2025-07-12
1209,99,1,4,2024-05-28
1210,101,1,4,2025-01-23
1210,108,1,3,2025-12-03
1210,21,1,3,2024-10-22
1211,34,1,4,2026-04-16
1211,109,1,5,2025-09-27
1211,114,1,3,2026-04-02
1211,107,1,5,2026-02-10
1211,9,1,3,2025-02-15
1211,68,1,5,2024-08-09
1211,17,1,5,2026-04-23
1212,30,1,4,2024-08-25
1212,59,1,5,2026-01-19
1213,14,1,4,2024-08-22
1213,84,1,4,2025-03-03
1213,85,1,5,2026-01-05
1214,118,1,5,2025-10-29
1214,68,1,4,2024-08-01
1215,66,1,5,2025-12-20
1215,107,1,3,2024-11-26
1215,96,1,4,2024-07-10
1215,69,1,5,2025-01-16
1216,44,1,5,2025-09-03
1216,116,1,3,2024-06-09
1216,71,1,5,2025-08-30
1216,18,1,4,2025-10-19
1216,76,1,3,2025-01-09
1217,102,1,4,2024-12-05
1217,11,1,4,2025-01-30
1217,27,1,5,2025-01-01
1217,110,1,5,2025-04-10
1217,72,1,3,2026-03-25
1217,118,1,4,2024-06-09
1217,120,1,3,2025-11-17
1218,78,1,3,2025-04-03
1218,100,1,5,2025-10-31
1218,33,1,4,2025-02-12
1219,57,1,5,2025-09-08
1219,79,1,4,2024-10-14
1219,49,1,4,2025-02-11
1219,58,1,3,2025-12-08
1219,11,1,4,2025-07-20
1219,40,1,4,2025-09-01
1219,105,1,3,2024-05-28
1219,29,1,4,2025-08-03
1220,27,1,3,2025-07-22
1220,67,1,5,2025-09-05
1220,109,1,4,2026-01-15
1221,24,1,5,2025-03-08
1221,29,1,3,2025-06-28
1221,52,1,4,2025-07-14
1221,92,1,3,2025-03-10
1221,39,1,5,2025-04-13
1222,114,1,5,2025-11-06
1222,10,1,4,2025-09-06
1222,107,1,4,2026-01-09
1223,4,1,4,2026-03-30
1223,52,1,4,2024-08-02
1223,89,1,4,2025-11-30
1223,21,1,4,2025-02-11
1224,86,1,5,2026-03-16
1224,88,1,3,2025-07-21
1224,20,1,5,2024-12-16
1224,43,1,3,2024-05-22
1224,87,1,4,2026-02-26
1224,64,1,3,2025-09-07
1225,55,1,4,2025-01-09
1225,107,1,3,2025-06-27
1225,77,1,5,2025-02-03
1225,63,1,4,2025-10-28
1226,50,1,3,2024-08-27
1226,1,1,3,2024-10-14
1226,31,1,4,2025-05-23
1227,110,1,5,2025-08-21
1227,38,1,5,2025-02-01
1228,54,1,3,2025-05-30
1228,43,1,3,2025-06-05
1228,88,1,5,2024-11-13
1228,27,1,5,2024-12-13
1228,11,1,5,2025-11-15
1228,84,1,5,2026-05-03
1229,38,1,3,2025-01-08
1229,41,1,3,2025-06-22
1230,35,1,3,2024-09-18
1230,21,1,4,2025-05-31
1230,51,1,4,2025-03-03
1230,42,1,3,2025-05-26
1230,43,1,5,2025-05-24
1230,93,1,5,2024-12-10
1230,55,1,4,2026-01-24
1231,46,1,4,2025-02-13
1231,38,1,5,2024-10-19
1231,66,1,4,2024-11-14
1231,115,1,5,2025-07-06
1231,102,1,4,2025-12-01
1231,112,1,3,2026-05-09
1231,2,1,4,2025-07-31
1232,48,1,3,2025-07-13
1232,49,1,3,2024-05-23
1232,40,1,3,2026-01-10
1232,117,1,5,2024-09-26
1232,82,1,5,2024-12-02
1232,44,1,5,2026-04-28
1232,21,1,5,2026-02-05
1233,106,1,4,2026-04-24
1233,64,1,5,2024-07-20
1233,96,1,4,2025-06-03
1233,73,1,4,2026-04-19
1233,57,1,4,2025-11-13
1233,70,1,5,2025-04-11
1233,59,1,4,2026-04-08
1233,27,1,3,2026-02-22
1234,13,1,5,2024-12-18
1234,87,1,5,2024-12-25
1234,96,1,3,2025-07-07
1235,2,1,4,2026-02-16
1235,28,1,4,2024-08-19
1235,19,1,4,2025-08-15
1235,68,1,4,2025-04-22
1235,120,1,5,2026-03-28
1235,17,1,4,2026-03-10
1235,16,1,3,2025-04-20
1235,67,1,5,2026-04-24
1236,71,1,4,2025-05-31
1236,2,1,4,2026-03-16
1236,53,1,4,2025-04-24
1236,118,1,3,2025-09-20
1237,48,1,3,2025-11-26
1237,12,1,5,2024-09-14
1237,58,1,4,2025-09-04
1237,52,1,3,2025-03-25
1237,80,1,3,2025-12-17
1238,106,1,5,2025-02-06
1238,61,1,4,2025-08-23
1238,118,1,4,2024-05-19
1238,81,1,3,2025-07-28
1238,1,1,3,2024-08-06
1238,19,1,4,2024-10-08
1238,51,1,3,2025-07-05
1239,69,1,5,2024-10-14
1239,1,1,3,2025-09-25
1239,46,1,4,2024-10-26
1239,52,1,5,2025-05-10
1239,20,1,3,2025-03-07
1239,2,1,4,2026-04-20
1240,27,1,5,2025-01-01
1240,75,1,3,2026-04-18
1240,45,1,5,2026-01-17
1240,104,1,4,2025-11-09
1240,68,1,3,2025-06-09
1240,8,1,5,2024-12-20
1240,6,1,5,2026-01-16
1241,65,1,5,2025-09-02
1241,35,1,3,2024-06-18
1241,99,1,3,2026-03-30
1241,103,1,4,2025-09-12
1241,34,1,5,2025-08-28
1241,76,1,5,2026-01-05
1241,111,1,4,2024-07-29
1241,74,1,5,2025-04-21
1242,65,1,4,2024-05-14
1242,101,1,4,2025-01-23
1242,11,1,3,2024-05-26
1242,2,1,3,2024-11-13
1242,5,1,4,2025-11-03
1242,36,1,4,2026-03-07
1242,103,1,5,2024-10-12
1243,46,1,5,2025-08-31
1243,56,1,5,2026-04-01
1244,109,1,5,2025-01-02
1244,17,1,5,2025-04-02
1244,13,1,5,2025-09-25
1245,18,1,3,2025-03-04
1245,9,1,5,2024-09-23
1245,59,1,4,2026-04-17
1245,71,1,4,2024-07-24
1245,15,1,4,2025-06-18
1245,48,1,4,2025-02-09
1245,38,1,5,2025-09-08
1246,119,1,3,2024-08-28
1246,113,1,5,2025-11-07
1246,18,1,4,2024-09-21
1246,78,1,5,2025-12-17
1246,75,1,5,2025-06-09
1246,109,1,5,2026-01-05
1246,2,1,5,2026-01-14
1247,81,1,5,2025-09-16
1247,12,1,4,2025-07-23
1247,21,1,4,2025-12-05
1247,104,1,5,2025-03-13
1247,35,1,5,2025-09-17
1247,99,1,4,2026-03-26
1247,22,1,4,2024-09-20
1247,73,1,5,2025-08-15
1248,11,1,3,2026-05-01
1248,18,1,3,2024-12-26
1248,52,1,4,2024-10-06
1248,2,1,5,2024-05-18
1248,108,1,4,2024-06-01
1248,27,1,3,2026-03-21
1249,111,1,4,2026-01-22
1249,106,1,3,2024-11-02
1249,69,1,4,2025-05-28
1249,79,1,5,2025-09-09
1249,8,1,4,2024-11-27
1249,66,1,5,2026-04-05
1249,63,1,3,2025-05-13
1250,21,1,3,2024-08-09
1250,98,1,4,2025-12-21
1250,32,1,4,2026-02-20
1250,20,1,3,2026-05-09
1250,89,1,3,2025-03-04
1250,37,1,3,2024-10-21
1251,31,1,5,2024-12-18
1251,22,1,3,2025-11-04
1251,45,1,5,2025-11-14
1251,74,1,5,2024-12-19
1251,67,1,5,2025-02-28
1252,51,1,4,2025-03-14
1252,26,1,5,2025-12-28
1252,4,1,4,2025-09-15
1252,43,1,5,2025-05-21
1252,107,1,5,2024-12-03
1252,11,1,5,2024-06-29
1252,28,1,5,2025-01-01
1253,92,1,4,2025-05-27
1253,11,1,4,2025-03-16
1253,24,1,5,2026-03-30
1253,48,1,5,2026-01-28
1253,72,1,4,2024-11-04
1254,26,1,4,2025-04-17
1254,77,1,5,2025-10-06
1254,115,1,3,2026-03-23
1255,31,1,5,2025-12-19
1255,85,1,3,2024-05-18
1255,68,1,4,2025-10-19
1256,78,1,5,2024-09-15
1256,95,1,4,2024-07-16
1256,1,1,3,2025-06-26
1256,23,1,3,2025-11-16
1257,75,1,5,2024-08-03
1257,117,1,3,2024-07-07
1257,87,1,5,2025-04-28
1257,15,1,5,2026-05-02
1257,44,1,4,2024-11-22
1257,46,1,4,2026-04-07
1258,32,1,4,2026-01-07
1258,7,1,4,2024-12-05
1258,2,1,3,2025-03-22
1258,29,1,3,2026-03-12
1258,20,1,3,2025-07-13
1258,57,1,3,2025-05-17
1259,72,1,4,2024-12-15
1259,102,1,4,2025-04-16
1260,68,1,3,2024-12-03
1260,115,1,4,2024-07-20
1260,80,1,5,2024-09-30
1261,96,1,3,2026-03-29
1261,67,1,3,2024-07-02
1261,119,1,3,2024-11-29
1261,109,1,5,2024-05-18
1262,103,1,4,2025-01-11
1262,32,1,5,2025-09-19
1262,67,1,3,2026-02-08
1262,110,1,4,2025-03-17
1262,17,1,5,2025-01-21
1262,62,1,3,2025-02-13
1262,43,1,5,2025-06-12
1262,42,1,5,2026-01-06
1263,8,1,4,2025-11-16
1263,50,1,3,2025-11-04
1263,52,1,3,2024-06-10
1263,40,1,5,2025-09-25
1264,63,1,3,2024-07-03
1264,94,1,4,2025-06-17
1264,14,1,5,2025-01-03
1264,43,1,4,2025-12-05
1264,38,1,4,2025-05-29
1264,88,1,5,2024-10-18
1264,84,1,3,2025-10-19
1264,116,1,5,2024-10-13
1265,61,1,3,2025-02-25
1265,15,1,3,2024-05-23
1265,39,1,3,2025-04-19
1265,23,1,4,2026-02-25
1265,99,1,3,2025-02-09
1265,76,1,5,2025-07-15
1265,30,1,4,2025-12-10
1265,44,1,4,2025-11-02
1266,74,1,5,2026-04-12
1266,21,1,5,2024-09-17
1266,116,1,3,2024-07-07
1266,3,1,4,2026-04-04
1266,69,1,4,2025-12-13
1266,33,1,3,2024-06-02
1266,47,1,4,2025-04-13
1267,45,1,3,2026-01-14
1267,88,1,3,2024-10-18
1267,58,1,4,2025-02-25
1267,33,1,4,2024-10-02
1267,10,1,4,2024-09-03
1267,108,1,3,2026-05-10
1267,78,1,3,2025-03-30
1268,98,1,3,2026-01-09
1268,2,1,3,2024-07-01
1268,77,1,5,2025-10-15
1268,90,1,4,2025-09-19
1268,50,1,4,2025-06-17
1268,33,1,4,2025-11-13
1268,32,1,4,2025-08-10
1268,72,1,5,2024-06-05
1269,75,1,5,2025-12-06
1269,95,1,5,2024-10-19
1269,57,1,5,2025-12-04
1269,67,1,5,2026-04-26
1269,89,1,4,2025-10-01
1269,15,1,5,2025-11-19
1269,74,1,3,2026-01-25
1269,27,1,3,2024-12-28
1270,53,1,4,2025-12-27
1270,119,1,3,2024-06-27
1271,93,1,4,2024-10-04
1271,99,1,5,2025-12-21
1271,113,1,5,2024-09-11
1271,16,1,5,2025-10-31
1271,33,1,5,2026-02-26
1271,92,1,3,2026-05-08
1271,56,1,5,2024-11-11
1271,50,1,3,2025-11-19
1272,107,1,3,2025-07-30
1272,111,1,3,2025-04-22
1272,102,1,3,2024-11-07
1272,106,1,5,2025-10-02
1272,25,1,3,2025-05-08
1272,7,1,5,2026-05-13
1272,17,1,5,2025-05-01
1272,80,1,5,2024-10-29
1273,46,1,5,2024-12-07
1273,20,1,4,2025-08-07
1273,60,1,4,2026-03-04
1273,92,1,4,2024-09-09
1273,62,1,4,2025-02-20
1273,119,1,4,2025-06-24
1273,27,1,4,2024-10-30
1274,57,1,4,2025-02-05
1274,13,1,5,2025-01-12
1274,120,1,4,2025-01-19
1274,7,1,5,2025-08-11
1274,72,1,4,2024-11-29
1274,90,1,4,2025-02-01
1275,88,1,3,2025-02-09
1275,53,1,5,2026-02-14
1275,36,1,4,2025-11-03
1275,81,1,4,2025-09-28
1275,84,1,4,2025-06-27
1276,84,1,4,2024-09-26
1276,55,1,3,2025-08-17
1276,112,1,5,2025-09-09
1276,88,1,5,2025-02-22
1276,58,1,3,2024-05-28
1276,119,1,3,2024-05-22
1277,89,1,3,2025-03-20
1277,56,1,5,2025-08-03
1277,67,1,5,2025-01-21
1277,74,1,4,2026-02-27
1278,105,1,3,2024-09-03
1278,112,1,5,2025-05-10
1278,97,1,3,2024-12-10
1278,33,1,4,2025-11-23
1278,88,1,4,2025-06-28
1278,5,1,5,2026-02-24
1279,3,1,4,2026-02-07
1279,17,1,4,2024-10-03
1279,100,1,3,2026-04-21
1279,61,1,4,2025-10-20
1279,41,1,3,2026-04-30
1279,29,1,5,2024-08-31
1280,53,1,5,2024-06-11
1280,50,1,3,2026-03-04
1280,91,1,5,2025-12-13
1280,119,1,4,2024-07-11
1280,78,1,3,2025-10-20
1280,81,1,5,2025-11-29
1280,60,1,4,2025-06-15
1281,61,1,5,2024-11-10
1281,3,1,3,2024-12-16
1281,55,1,5,2025-08-16
1282,34,1,3,2026-05-11
1282,21,1,3,2025-08-03
1283,1,1,3,2025-05-19
1283,90,1,3,2025-02-09
1283,3,1,5,2025-02-13
1283,111,1,4,2024-10-25
1283,82,1,3,2025-08-13
1283,67,1,5,2025-04-24
1283,63,1,3,2024-08-28
1284,13,1,5,2026-01-09
1284,41,1,5,2024-07-19
1284,49,1,4,2024-10-23
1284,33,1,5,2025-06-07
1284,37,1,3,2024-08-30
1285,118,1,3,2025-10-13
1285,12,1,4,2025-12-01
1285,2,1,4,2024-10-10
1285,42,1,4,2025-11-30
1285,69,1,5,2026-03-13
1285,38,1,3,2025-01-05
1285,10,1,3,2024-11-03
1286,117,1,4,2024-08-12
1286,44,1,5,2024-10-13
1286,38,1,3,2024-10-01
1286,89,1,5,2026-03-15
1286,30,1,5,2024-07-29
1286,94,1,3,2026-01-27
1286,26,1,3,2025-12-05
1286,95,1,3,2025-01-24
1287,17,1,3,2025-08-14
1287,68,1,5,2025-06-17
1287,34,1,3,2025-11-19
1288,95,1,3,2024-07-06
1288,54,1,5,2026-05-13
1288,50,1,3,2024-08-05
1289,25,1,5,2026-01-21
1289,97,1,5,2026-02-12
1289,105,1,3,2025-10-24
1290,83,1,4,2024-12-08
1290,116,1,4,2024-05-25
1290,24,1,3,2024-12-11
1290,17,1,4,2025-05-17
1290,1,1,3,2025-01-18
1291,75,1,5,2025-09-26
1291,109,1,5,2025-05-15
1292,56,1,5,2024-08-06
1292,82,1,4,2025-08-31
1292,39,1,4,2024-06-29
1292,66,1,5,2026-05-02
1292,32,1,3,2024-10-25
1292,30,1,4,2025-09-12
1292,3,1,3,2026-01-21
1292,114,1,4,2025-01-30
1293,1,1,3,2026-02-28
1293,57,1,3,2025-09-29
1293,44,1,3,2025-05-05
1294,114,1,3,2025-02-08
1294,107,1,5,2025-10-26
1294,75,1,4,2026-02-15
1294,66,1,4,2025-12-01
1294,104,1,5,2025-06-23
1294,86,1,4,2024-07-31
1294,41,1,4,2025-04-02
1294,110,1,3,2024-07-02
1295,86,1,5,2026-04-10
1295,69,1,3,2025-11-01
1295,19,1,4,2024-10-05
1295,85,1,4,2026-04-08
1295,119,1,3,2025-04-22
1295,5,1,4,2026-03-03
1295,73,1,3,2024-08-30
1296,82,1,4,2024-09-10
1296,117,1,4,2024-12-05
1296,44,1,5,2024-10-14
1296,52,1,3,2025-04-25
1296,17,1,4,2025-01-30
1296,105,1,4,2024-11-10
1297,76,1,5,2026-02-27
1297,91,1,5,2025-10-11
1297,9,1,4,2024-09-15
1298,29,1,5,2024-08-28
1298,62,1,4,2024-07-29
1298,47,1,3,2026-01-13
1298,2,1,5,2026-02-05
1298,112,1,3,2025-03-05
1298,66,1,4,2025-03-31
1299,40,1,5,2025-05-12
1299,50,1,5,2025-07-09
1299,55,1,3,2026-01-25
1299,17,1,5,2025-07-30
1299,22,1,5,2024-07-25
1300,5,1,5,2025-09-15
1300,80,1,5,2025-04-09
1300,84,1,4,2024-08-28
1300,74,1,5,2026-03-20
1300,48,1,4,2025-06-09
1300,87,1,3,2024-11-15
1301,120,1,5,2024-05-28
1301,42,1,4,2024-10-02
1302,62,1,5,2026-03-04
1302,83,1,5,2024-07-22
1302,70,1,5,2025-04-04
1302,93,1,3,2025-03-09
1302,108,1,4,2024-11-05
1302,30,1,5,2025-07-24
1303,11,1,5,2024-11-16
1303,13,1,4,2024-05-15
1303,38,1,3,2025-03-20
1303,68,1,5,2024-06-20
1304,73,1,5,2025-09-30
1304,93,1,5,2024-12-18
1304,91,1,5,2024-07-23
1304,85,1,3,2025-03-24
1304,110,1,5,2025-09-01
1304,24,1,4,2025-05-28
1304,80,1,4,2025-05-17
1305,74,1,5,2024-08-31
1305,52,1,4,2025-05-20
1305,119,1,3,2025-11-16
1306,32,1,4,2025-03-28
1306,89,1,5,2026-03-30
1306,20,1,4,2024-11-04
1306,77,1,3,2025-07-16
1306,11,1,4,2025-06-07
1306,29,1,5,2025-11-18
1307,8,1,3,2025-11-16
1307,19,1,4,2024-07-26
1307,68,1,4,2024-05-19
1307,60,1,4,2024-11-04
1308,36,1,4,2024-11-08
1308,59,1,3,2026-04-02
1308,22,1,3,2024-11-09
1308,101,1,3,2025-08-27
1309,65,1,5,2025-07-07
1309,7,1,5,2024-08-15
1309,100,1,3,2025-01-24
1309,16,1,4,2024-10-04
1309,62,1,4,2025-06-20
1309,57,1,4,2024-06-25
1309,29,1,4,2024-06-07
1310,16,1,4,2025-05-14
1310,68,1,5,2024-08-17
1310,57,1,5,2025-03-01
1310,29,1,5,2025-06-30
1310,39,1,5,2025-12-05
1310,87,1,5,2025-12-10
1310,101,1,5,2025-07-03
1310,112,1,5,2024-07-12
1311,101,1,5,2025-06-11
1311,20,1,5,2025-05-30
1311,31,1,4,2024-10-10
1312,65,1,4,2025-07-17
1312,109,1,5,2024-07-09
1312,48,1,3,2026-05-12
1312,84,1,3,2025-11-22
1313,108,1,3,2024-08-05
1313,6,1,3,2025-03-31
1313,13,1,5,2025-01-07
1313,45,1,5,2025-04-11
1313,99,1,4,2025-12-01
1313,14,1,4,2025-11-15
1313,59,1,4,2026-03-06
1314,49,1,4,2025-03-10
1314,86,1,4,2024-12-21
1314,24,1,3,2024-10-16
1314,55,1,5,2026-01-01
1314,52,1,5,2025-12-10
1315,45,1,4,2024-10-18
1315,120,1,3,2025-08-24
1315,50,1,4,2025-04-02
1315,65,1,4,2024-12-27
1315,115,1,4,2024-08-01
1315,84,1,3,2025-01-10
1315,75,1,3,2026-04-12
1316,40,1,5,2025-03-13
1316,34,1,4,2024-06-29
1316,36,1,3,2025-01-02
1316,116,1,5,2025-08-11
1316,120,1,5,2025-12-04
1316,87,1,5,2025-08-10
1316,55,1,5,2025-11-25
1317,82,1,5,2024-07-16
1317,63,1,5,2026-05-05
1317,28,1,4,2025-12-27
1317,5,1,3,2025-05-10
1317,37,1,5,2025-10-13
1318,45,1,3,2024-06-23
1318,95,1,3,2026-02-22
1319,27,1,3,2024-10-26
1319,87,1,3,2025-02-05
1319,73,1,4,2025-01-29
1319,65,1,5,2024-07-06
1320,57,1,3,2024-05-23
1320,65,1,5,2024-05-29
1320,39,1,3,2025-01-24
1320,77,1,4,2025-02-26
1321,4,1,3,2025-07-29
1321,14,1,3,2026-01-05
1321,79,1,5,2026-02-06
1321,108,1,5,2025-12-24
1321,70,1,4,2024-11-26
1321,85,1,3,2024-09-17
1322,93,1,5,2025-10-20
1322,26,1,3,2024-11-16
1322,111,1,5,2024-10-23
1322,100,1,5,2025-08-08
1322,42,1,5,2025-12-20
1322,52,1,3,2025-07-27
1323,79,1,4,2025-02-05
1323,57,1,5,2025-07-09
1324,95,1,4,2025-04-17
1324,5,1,3,2025-12-17
1324,43,1,5,2024-11-21
1325,70,1,4,2025-12-11
1325,13,1,4,2026-04-06
1325,108,1,5,2024-08-30
1325,85,1,3,2026-04-17
1325,60,1,4,2024-12-17
1325,49,1,5,2026-01-07
1325,105,1,5,2024-07-25
1325,42,1,5,2025-02-13
1326,14,1,3,2026-04-24
1326,26,1,4,2024-08-27
1326,71,1,4,2025-12-31
1326,3,1,5,2025-10-05
1326,65,1,5,2025-10-31
1327,99,1,5,2025-09-04
1327,61,1,5,2024-09-21
1328,55,1,5,2024-07-21
1328,49,1,4,2025-01-25
1328,106,1,4,2025-12-31
1328,104,1,4,2025-03-13
1329,79,1,4,2026-03-23
1329,1,1,4,2025-06-27
1329,39,1,5,2026-03-24
1330,46,1,3,2025-02-14
1330,106,1,3,2025-11-15
1331,42,1,4,2025-07-15
1331,101,1,3,2026-02-08
1331,31,1,5,2026-02-15
1331,5,1,4,2024-10-15
1331,29,1,5,2024-11-05
1331,105,1,4,2025-08-04
1332,114,1,5,2025-07-01
1332,13,1,5,2025-11-07
1332,55,1,5,2026-01-06
1332,8,1,3,2026-02-07
1332,119,1,3,2025-07-10
1332,32,1,3,2025-12-27
1333,76,1,5,2025-06-22
1333,8,1,3,2025-07-08
1333,15,1,3,2026-02-03
1333,11,1,5,2025-08-29
1333,85,1,4,2026-03-16
1333,86,1,5,2024-11-28
1333,52,1,4,2024-06-06
1334,49,1,5,2025-09-10
1334,22,1,5,2026-04-07
1334,87,1,3,2026-02-26
1335,61,1,3,2024-10-02
1335,59,1,3,2025-10-12
1335,81,1,5,2025-06-18
1335,78,1,5,2024-11-14
1335,37,1,4,2025-11-10
1335,11,1,3,2026-03-18
1336,96,1,3,2024-06-19
1336,120,1,5,2024-07-20
1336,43,1,3,2024-06-09
1336,63,1,4,2024-05-14
1336,51,1,3,2026-04-21
1336,35,1,4,2024-09-19
1337,66,1,4,2026-04-08
1337,89,1,4,2026-03-11
1337,36,1,5,2024-08-29
1337,65,1,4,2026-02-15
1337,17,1,4,2024-11-14
1338,47,1,4,2025-08-11
1338,40,1,4,2025-04-07
1339,101,1,4,2025-09-02
1339,2,1,5,2024-08-21
1339,81,1,3,2026-03-23
1339,91,1,3,2025-04-19
1340,52,1,5,2024-11-08
1340,82,1,3,2025-11-27
1340,112,1,5,2025-03-23
1340,9,1,4,2025-02-15
1340,33,1,4,2025-12-25
1341,101,1,4,2025-04-02
1341,25,1,5,2025-06-01
1341,109,1,4,2025-01-12
1341,88,1,5,2024-08-26
1341,70,1,5,2025-10-08
1342,23,1,5,2025-01-03
1342,91,1,3,2025-04-11
1342,101,1,5,2025-10-04
1343,33,1,5,2025-05-20
1343,32,1,3,2025-03-04
1343,28,1,3,2024-07-20
1343,96,1,3,2025-10-09
1344,76,1,5,2025-08-17
1344,79,1,4,2024-06-22
1344,117,1,3,2026-03-17
1344,47,1,4,2025-10-22
1344,114,1,5,2025-05-16
1344,40,1,4,2024-11-11
1344,105,1,4,2024-10-31
1345,68,1,4,2025-08-26
1345,93,1,4,2025-07-23
1345,22,1,5,2024-05-28
1345,18,1,3,2026-03-16
1346,8,1,5,2024-06-23
1346,67,1,4,2024-09-27
1347,80,1,4,2026-02-01
1347,4,1,3,2025-12-17
1347,63,1,5,2025-12-02
1347,54,1,4,2024-09-20
1347,52,1,4,2026-02-05
1348,100,1,5,2025-04-17
1348,1,1,5,2026-02-18
1348,106,1,4,2026-05-13
1348,64,1,4,2024-06-07
1349,29,1,3,2026-01-06
1349,62,1,3,2025-12-13
1349,40,1,4,2025-12-06
1349,65,1,3,2025-12-14
1350,18,1,5,2025-06-08
1350,5,1,3,2024-09-26
1350,97,1,4,2024-11-28
1351,27,1,3,2025-05-26
1351,37,1,5,2025-05-11
1351,78,1,4,2026-01-05
1351,43,1,3,2026-02-12
1351,31,1,4,2026-01-15
